type,classe,nom,prenom,naissance,sexe,statut,date,heure,categorie,fait
OBS,302,Fontaine,Axel,,,,2025-10-06,09:53,entree,attend_sans_commencer
OBS,302,Fontaine,Axel,,,,2025-10-06,09:53,attention,bavarde_travail
OBS,302,Sanchez,Rafael,,,,2025-10-06,09:07,tutorat,refuse_aider
OBS,302,Sanchez,Rafael,,,,2025-10-06,09:09,participation,repond_si_insiste
OBS,302,Sanchez,Rafael,,,,2025-10-06,09:11,ressources,attend_correction
OBS,302,Sanchez,Rafael,,,,2025-10-06,09:13,finalisation,recopie_correction
OBS,302,Blanc,Eliott,,,,2025-10-06,09:10,tutorat,aide_si_sollicite
OBS,302,Blanc,Eliott,,,,2025-10-06,09:12,participation,repond_si_sollicite
OBS,302,Blanc,Eliott,,,,2025-10-06,09:14,attention,bavarde_travail
OBS,302,Blanc,Eliott,,,,2025-10-06,09:16,difficulte,observe_camarade
OBS,302,Aubert,Ines,,,,2025-10-06,09:42,tutorat,aide_si_sollicite
OBS,302,Aubert,Ines,,,,2025-10-06,09:44,participation,repond_si_sollicite
OBS,302,Aubert,Ines,,,,2025-10-06,09:46,attention,bavarde_travail
OBS,302,Aubert,Ines,,,,2025-10-06,09:48,entree,demarre_relance
OBS,302,Dupont,Victor,,,,2025-10-06,09:23,tutorat,aide_si_sollicite
OBS,302,Dupont,Victor,,,,2025-10-06,09:25,participation,repond_si_sollicite
OBS,302,Dupont,Victor,,,,2025-10-06,09:27,entree,demarre_relance
OBS,302,Dupont,Victor,,,,2025-10-06,09:29,ressources,echange_camarade
OBS,302,Dupont,Victor,,,,2025-10-06,09:31,finalisation,activite_terminee
OBS,302,Nicolas,Adam,,,,2025-10-06,09:20,tutorat,aide_si_sollicite
OBS,302,Nicolas,Adam,,,,2025-10-06,09:22,participation,participe_spontanement
OBS,302,Nicolas,Adam,,,,2025-10-06,09:24,difficulte,attend_d
OBS,302,Nicolas,Adam,,,,2025-10-06,09:26,finalisation,corrige_erreur
OBS,302,Nicolas,Adam,,,,2025-10-06,09:28,attention,concentre
OBS,302,Girard,Lina,,,,2025-10-06,09:20,tutorat,aide_si_sollicite
OBS,302,Girard,Lina,,,,2025-10-06,09:22,participation,participe_spontanement
OBS,302,Girard,Lina,,,,2025-10-06,09:24,attention,reconcentre_seul
OBS,302,Girard,Lina,,,,2025-10-06,09:26,difficulte,utilise_document_d
OBS,302,Laurent,Nina,,,,2025-10-06,09:39,tutorat,aide_si_sollicite
OBS,302,Laurent,Nina,,,,2025-10-06,09:41,participation,repond_si_sollicite
OBS,302,Laurent,Nina,,,,2025-10-06,09:43,ressources,sollicite_immediat
OBS,302,Laurent,Nina,,,,2025-10-06,09:45,difficulte,utilise_coup_de_pouce
OBS,302,Meunier,Jade,,,,2025-10-06,09:36,tutorat,aide_si_sollicite
OBS,302,Meunier,Jade,,,,2025-10-06,09:38,participation,repond_si_sollicite
OBS,302,Meunier,Jade,,,,2025-10-06,09:40,difficulte,utilise_coup_de_pouce
OBS,302,Meunier,Jade,,,,2025-10-06,09:42,attention,reconcentre_seul
OBS,302,Petit,Louis,,,,2025-10-06,09:20,tutorat,donne_reponse_directe
OBS,302,Petit,Louis,,,,2025-10-06,09:22,participation,repond_si_insiste
OBS,302,Petit,Louis,,,,2025-10-06,09:24,attention,distrait_momentanement
OBS,302,Marchand,Eliott,,,,2025-10-06,09:38,tutorat,aide_si_sollicite
OBS,302,Marchand,Eliott,,,,2025-10-06,09:40,participation,repond_si_sollicite
OBS,302,Marchand,Eliott,,,,2025-10-06,09:42,difficulte,utilise_document_d
OBS,302,Marchand,Eliott,,,,2025-10-06,09:44,entree,demarre_relance
OBS,302,Moreau,Louis,,,,2025-10-06,09:44,tutorat,donne_reponse_directe
OBS,302,Moreau,Louis,,,,2025-10-06,09:46,participation,repond_si_insiste
OBS,302,Moreau,Louis,,,,2025-10-06,09:48,entree,attend_sans_commencer
OBS,302,Moreau,Louis,,,,2025-10-06,09:50,finalisation,passe_autre_activite
OBS,302,Moreau,Louis,,,,2025-10-06,09:52,attention,distrait_momentanement
OBS,302,Masson,Rayan,,,,2025-10-06,09:43,tutorat,aide_si_sollicite
OBS,302,Masson,Rayan,,,,2025-10-06,09:45,participation,repond_si_sollicite
OBS,302,Masson,Rayan,,,,2025-10-06,09:47,attention,concentre
OBS,302,Masson,Rayan,,,,2025-10-06,09:49,difficulte,observe_camarade
SESSION,302,demo_302_202510090900,1759993200000,1759996500000
OBS,302,Faure,Simon,,,,2025-10-09,09:41,tutorat,aide_si_sollicite
OBS,302,Faure,Simon,,,,2025-10-09,09:43,participation,participe_spontanement
OBS,302,Faure,Simon,,,,2025-10-09,09:45,ressources,attend_professeur
OBS,302,Faure,Simon,,,,2025-10-09,09:47,difficulte,utilise_coup_de_pouce
OBS,302,Gauthier,Adam,,,,2025-10-09,09:33,tutorat,donne_reponse_directe
OBS,302,Gauthier,Adam,,,,2025-10-09,09:35,participation,repond_si_insiste
OBS,302,Gauthier,Adam,,,,2025-10-09,09:37,attention,bavarde_travail
OBS,302,Gauthier,Adam,,,,2025-10-09,09:39,ressources,echange_camarade
OBS,302,Gauthier,Adam,,,,2025-10-09,09:41,finalisation,activite_incomplete
OBS,302,Vincent,Lucie,,,,2025-10-09,09:35,tutorat,donne_reponse_directe
OBS,302,Vincent,Lucie,,,,2025-10-09,09:37,participation,repond_si_insiste
OBS,302,Vincent,Lucie,,,,2025-10-09,09:39,finalisation,passe_autre_activite
OBS,302,Vincent,Lucie,,,,2025-10-09,09:41,difficulte,observe_camarade
OBS,302,Fournier,Louise,,,,2025-10-09,09:16,tutorat,refuse_aider
OBS,302,Fournier,Louise,,,,2025-10-09,09:18,participation,ne_participe_pas
OBS,302,Fournier,Louise,,,,2025-10-09,09:20,finalisation,recopie_correction
OBS,302,Fournier,Louise,,,,2025-10-09,09:22,difficulte,attend_d
OBS,302,Fournier,Louise,,,,2025-10-09,09:24,ressources,attend_correction
OBS,302,Muller,Lea,,,,2025-10-09,09:19,tutorat,explique_camarade
OBS,302,Muller,Lea,,,,2025-10-09,09:21,participation,participe_spontanement
OBS,302,Muller,Lea,,,,2025-10-09,09:23,finalisation,activite_terminee
OBS,302,Muller,Lea,,,,2025-10-09,09:25,entree,demarre_immediat
OBS,302,Muller,Lea,,,,2025-10-09,09:27,ressources,echange_camarade
OBS,302,Boyer,Iris,,,,2025-10-09,09:40,tutorat,donne_reponse_directe
OBS,302,Boyer,Iris,,,,2025-10-09,09:42,participation,repond_si_insiste
OBS,302,Boyer,Iris,,,,2025-10-09,09:44,finalisation,activite_incomplete
OBS,302,Boyer,Iris,,,,2025-10-09,09:46,attention,revasse
OBS,302,Morel,Manon,,,,2025-10-09,09:13,tutorat,aide_si_sollicite
OBS,302,Morel,Manon,,,,2025-10-09,09:15,participation,repond_si_insiste
OBS,302,Morel,Manon,,,,2025-10-09,09:17,difficulte,attend_d
OBS,302,Morel,Manon,,,,2025-10-09,09:19,entree,attend_sans_commencer
OBS,302,Morel,Manon,,,,2025-10-09,09:21,ressources,sollicite_immediat
OBS,302,Bertrand,Liam,,,,2025-10-09,09:02,tutorat,aide_si_sollicite
OBS,302,Bertrand,Liam,,,,2025-10-09,09:04,participation,repond_si_sollicite
OBS,302,Bertrand,Liam,,,,2025-10-09,09:06,attention,distrait_momentanement
OBS,302,Bertrand,Liam,,,,2025-10-09,09:08,ressources,sollicite_immediat
OBS,302,Bertrand,Liam,,,,2025-10-09,09:10,entree,demarre_relance
OBS,302,Lambert,Maya,,,,2025-10-09,09:36,tutorat,donne_reponse_directe
OBS,302,Lambert,Maya,,,,2025-10-09,09:38,participation,ne_participe_pas
OBS,302,Lambert,Maya,,,,2025-10-09,09:40,difficulte,attend_d
OBS,302,Lambert,Maya,,,,2025-10-09,09:42,finalisation,activite_incomplete
OBS,302,Guerin,Lola,,,,2025-10-09,09:22,tutorat,aide_si_sollicite
OBS,302,Guerin,Lola,,,,2025-10-09,09:24,participation,repond_si_sollicite
OBS,302,Guerin,Lola,,,,2025-10-09,09:26,finalisation,passe_autre_activite
OBS,302,Guerin,Lola,,,,2025-10-09,09:28,ressources,sollicite_apres_cherche
OBS,302,Robert,Ines,,,,2025-10-09,09:14,tutorat,refuse_aider
OBS,302,Robert,Ines,,,,2025-10-09,09:16,participation,repond_si_insiste
OBS,302,Robert,Ines,,,,2025-10-09,09:18,attention,bavarde_hors_sujet
OBS,302,Robert,Ines,,,,2025-10-09,09:20,ressources,attend_professeur
OBS,302,Sanchez,Rafael,,,,2025-10-09,09:34,tutorat,donne_reponse_directe
OBS,302,Sanchez,Rafael,,,,2025-10-09,09:36,participation,ne_participe_pas
OBS,302,Sanchez,Rafael,,,,2025-10-09,09:38,difficulte,copie_camarade
OBS,302,Sanchez,Rafael,,,,2025-10-09,09:40,entree,attend_sans_commencer
OBS,302,Dubois,Nathan,,,,2025-10-09,09:27,tutorat,refuse_aider
OBS,302,Dubois,Nathan,,,,2025-10-09,09:29,participation,repond_si_insiste
OBS,302,Dubois,Nathan,,,,2025-10-09,09:31,finalisation,recopie_correction
OBS,302,Aubert,Ines,,,,2025-10-09,09:37,tutorat,aide_si_sollicite
OBS,302,Aubert,Ines,,,,2025-10-09,09:39,participation,repond_si_insiste
OBS,302,Aubert,Ines,,,,2025-10-09,09:41,ressources,attend_professeur
OBS,302,Aubert,Ines,,,,2025-10-09,09:43,attention,concentre
OBS,302,Dupont,Victor,,,,2025-10-09,09:01,tutorat,explique_camarade
OBS,302,Dupont,Victor,,,,2025-10-09,09:03,participation,repond_si_sollicite
OBS,302,Dupont,Victor,,,,2025-10-09,09:05,ressources,attend_professeur
OBS,302,Dupont,Victor,,,,2025-10-09,09:07,entree,demarre_relance
OBS,302,Dupont,Victor,,,,2025-10-09,09:09,attention,concentre
OBS,302,Nicolas,Adam,,,,2025-10-09,09:26,tutorat,aide_si_sollicite
OBS,302,Nicolas,Adam,,,,2025-10-09,09:28,participation,repond_si_sollicite
OBS,302,Nicolas,Adam,,,,2025-10-09,09:30,difficulte,observe_camarade
OBS,302,Nicolas,Adam,,,,2025-10-09,09:32,ressources,attend_professeur
OBS,302,Girard,Lina,,,,2025-10-09,09:27,tutorat,donne_reponse_directe
OBS,302,Girard,Lina,,,,2025-10-09,09:29,participation,repond_si_insiste
OBS,302,Girard,Lina,,,,2025-10-09,09:31,attention,bavarde_travail
OBS,302,Girard,Lina,,,,2025-10-09,09:33,entree,attend_sans_commencer
OBS,302,Laurent,Nina,,,,2025-10-09,09:48,tutorat,aide_si_sollicite
OBS,302,Laurent,Nina,,,,2025-10-09,09:50,participation,repond_si_sollicite
OBS,302,Laurent,Nina,,,,2025-10-09,09:52,entree,demarre_relance
OBS,302,Laurent,Nina,,,,2025-10-09,09:53,finalisation,activite_incomplete
OBS,302,Laurent,Nina,,,,2025-10-09,09:53,ressources,attend_professeur
OBS,302,Meunier,Jade,,,,2025-10-09,09:03,tutorat,aide_si_sollicite
OBS,302,Meunier,Jade,,,,2025-10-09,09:05,participation,repond_si_sollicite
OBS,302,Meunier,Jade,,,,2025-10-09,09:07,ressources,utilise_aides_activite
OBS,302,Meunier,Jade,,,,2025-10-09,09:09,difficulte,utilise_coup_de_pouce
OBS,302,Meunier,Jade,,,,2025-10-09,09:11,finalisation,activite_terminee
OBS,302,Moreau,Louis,,,,2025-10-09,09:13,tutorat,donne_reponse_directe
OBS,302,Moreau,Louis,,,,2025-10-09,09:15,participation,repond_si_insiste
OBS,302,Moreau,Louis,,,,2025-10-09,09:17,difficulte,observe_camarade
OBS,302,Moreau,Louis,,,,2025-10-09,09:19,finalisation,passe_autre_activite
OBS,302,Masson,Rayan,,,,2025-10-09,09:05,tutorat,aide_si_sollicite
OBS,302,Masson,Rayan,,,,2025-10-09,09:07,participation,repond_si_sollicite
OBS,302,Masson,Rayan,,,,2025-10-09,09:09,difficulte,utilise_coup_de_pouce
OBS,302,Masson,Rayan,,,,2025-10-09,09:11,attention,concentre
OBS,302,Masson,Rayan,,,,2025-10-09,09:13,ressources,attend_professeur
OBS,302,Chevalier,Gabriel,,,,2025-10-09,09:08,tutorat,explique_camarade
OBS,302,Chevalier,Gabriel,,,,2025-10-09,09:10,participation,participe_spontanement
OBS,302,Chevalier,Gabriel,,,,2025-10-09,09:12,entree,demarre_immediat
OBS,302,Chevalier,Gabriel,,,,2025-10-09,09:14,difficulte,utilise_coup_de_pouce
SESSION,302,demo_302_202510150900,1760511600000,1760514900000
OBS,302,Faure,Simon,,,,2025-10-15,09:15,tutorat,donne_reponse_directe
OBS,302,Faure,Simon,,,,2025-10-15,09:17,participation,repond_si_sollicite
OBS,302,Faure,Simon,,,,2025-10-15,09:19,finalisation,activite_incomplete
OBS,302,Faure,Simon,,,,2025-10-15,09:21,entree,demarre_relance
OBS,302,Perrin,Simon,,,,2025-10-15,09:01,tutorat,aide_si_sollicite
OBS,302,Perrin,Simon,,,,2025-10-15,09:03,participation,repond_si_sollicite
OBS,302,Perrin,Simon,,,,2025-10-15,09:05,attention,distrait_momentanement
OBS,302,Perrin,Simon,,,,2025-10-15,09:07,finalisation,verifie_travail
OBS,302,Gauthier,Adam,,,,2025-10-15,09:45,tutorat,aide_si_sollicite
OBS,302,Gauthier,Adam,,,,2025-10-15,09:47,participation,repond_si_sollicite
OBS,302,Gauthier,Adam,,,,2025-10-15,09:49,finalisation,activite_incomplete
OBS,302,Gauthier,Adam,,,,2025-10-15,09:51,attention,concentre
OBS,302,Gauthier,Adam,,,,2025-10-15,09:53,ressources,sollicite_immediat
OBS,302,Vincent,Lucie,,,,2025-10-15,09:15,tutorat,donne_reponse_directe
OBS,302,Vincent,Lucie,,,,2025-10-15,09:17,participation,repond_si_sollicite
OBS,302,Vincent,Lucie,,,,2025-10-15,09:19,entree,demarre_relance
OBS,302,Vincent,Lucie,,,,2025-10-15,09:21,attention,bavarde_travail
OBS,302,Muller,Lea,,,,2025-10-15,09:21,tutorat,explique_camarade
OBS,302,Muller,Lea,,,,2025-10-15,09:23,participation,participe_spontanement
OBS,302,Muller,Lea,,,,2025-10-15,09:25,ressources,echange_camarade
OBS,302,Muller,Lea,,,,2025-10-15,09:27,difficulte,utilise_document_d
OBS,302,Boyer,Iris,,,,2025-10-15,09:33,tutorat,refuse_aider
OBS,302,Boyer,Iris,,,,2025-10-15,09:35,participation,ne_participe_pas
OBS,302,Boyer,Iris,,,,2025-10-15,09:37,finalisation,recopie_correction
OBS,302,Boyer,Iris,,,,2025-10-15,09:39,attention,bavarde_hors_sujet
OBS,302,Morel,Manon,,,,2025-10-15,09:41,tutorat,refuse_aider
OBS,302,Morel,Manon,,,,2025-10-15,09:43,participation,repond_si_insiste
OBS,302,Morel,Manon,,,,2025-10-15,09:45,ressources,attend_professeur
OBS,302,Morel,Manon,,,,2025-10-15,09:47,attention,bavarde_travail
OBS,302,Bertrand,Liam,,,,2025-10-15,09:30,tutorat,aide_si_sollicite
OBS,302,Bertrand,Liam,,,,2025-10-15,09:32,participation,participe_spontanement
OBS,302,Bertrand,Liam,,,,2025-10-15,09:34,entree,demarre_relance
OBS,302,Bertrand,Liam,,,,2025-10-15,09:36,ressources,attend_professeur
OBS,302,Lambert,Maya,,,,2025-10-15,09:12,tutorat,donne_reponse_directe
OBS,302,Lambert,Maya,,,,2025-10-15,09:14,participation,repond_si_insiste
OBS,302,Lambert,Maya,,,,2025-10-15,09:16,ressources,attend_professeur
OBS,302,Lambert,Maya,,,,2025-10-15,09:18,entree,attend_sans_commencer
OBS,302,Guerin,Lola,,,,2025-10-15,09:11,tutorat,donne_reponse_directe
OBS,302,Guerin,Lola,,,,2025-10-15,09:13,participation,repond_si_insiste
OBS,302,Guerin,Lola,,,,2025-10-15,09:15,entree,attend_sans_commencer
OBS,302,Guerin,Lola,,,,2025-10-15,09:17,finalisation,activite_incomplete
OBS,302,Renard,Rose,,,,2025-10-15,09:16,tutorat,aide_si_sollicite
OBS,302,Renard,Rose,,,,2025-10-15,09:18,participation,participe_spontanement
OBS,302,Renard,Rose,,,,2025-10-15,09:20,entree,demarre_immediat
OBS,302,Renard,Rose,,,,2025-10-15,09:22,attention,concentre
OBS,302,Renard,Rose,,,,2025-10-15,09:24,finalisation,verifie_travail
OBS,302,Fontaine,Axel,,,,2025-10-15,09:36,tutorat,donne_reponse_directe
OBS,302,Fontaine,Axel,,,,2025-10-15,09:38,participation,repond_si_sollicite
OBS,302,Fontaine,Axel,,,,2025-10-15,09:40,entree,demarre_relance
OBS,302,Fontaine,Axel,,,,2025-10-15,09:42,difficulte,observe_camarade
OBS,302,Sanchez,Rafael,,,,2025-10-15,09:35,tutorat,refuse_aider
OBS,302,Sanchez,Rafael,,,,2025-10-15,09:37,participation,ne_participe_pas
OBS,302,Sanchez,Rafael,,,,2025-10-15,09:39,difficulte,copie_camarade
OBS,302,Sanchez,Rafael,,,,2025-10-15,09:41,entree,ne_demarre_pas
OBS,302,Blanc,Eliott,,,,2025-10-15,09:19,tutorat,aide_si_sollicite
OBS,302,Blanc,Eliott,,,,2025-10-15,09:21,participation,repond_si_insiste
OBS,302,Blanc,Eliott,,,,2025-10-15,09:23,attention,concentre
OBS,302,Blanc,Eliott,,,,2025-10-15,09:25,ressources,sollicite_immediat
OBS,302,Aubert,Ines,,,,2025-10-15,09:39,tutorat,aide_si_sollicite
OBS,302,Aubert,Ines,,,,2025-10-15,09:41,participation,repond_si_sollicite
OBS,302,Aubert,Ines,,,,2025-10-15,09:43,ressources,echange_camarade
OBS,302,Aubert,Ines,,,,2025-10-15,09:45,difficulte,cherche_seul
OBS,302,Dupont,Victor,,,,2025-10-15,09:39,tutorat,explique_camarade
OBS,302,Dupont,Victor,,,,2025-10-15,09:41,participation,repond_si_sollicite
OBS,302,Dupont,Victor,,,,2025-10-15,09:43,finalisation,corrige_erreur
OBS,302,Dupont,Victor,,,,2025-10-15,09:45,difficulte,utilise_coup_de_pouce
OBS,302,Girard,Lina,,,,2025-10-15,09:22,tutorat,aide_si_sollicite
OBS,302,Girard,Lina,,,,2025-10-15,09:24,participation,repond_si_sollicite
OBS,302,Girard,Lina,,,,2025-10-15,09:26,difficulte,utilise_document_d
OBS,302,Girard,Lina,,,,2025-10-15,09:28,entree,attend_sans_commencer
OBS,302,Laurent,Nina,,,,2025-10-15,09:24,tutorat,aide_si_sollicite
OBS,302,Laurent,Nina,,,,2025-10-15,09:26,participation,repond_si_sollicite
OBS,302,Laurent,Nina,,,,2025-10-15,09:28,difficulte,demande_aide_pertinente
OBS,302,Laurent,Nina,,,,2025-10-15,09:30,finalisation,activite_incomplete
OBS,302,Moreau,Louis,,,,2025-10-15,09:40,tutorat,donne_reponse_directe
OBS,302,Moreau,Louis,,,,2025-10-15,09:42,participation,repond_si_insiste
OBS,302,Moreau,Louis,,,,2025-10-15,09:44,attention,bavarde_travail
OBS,302,Moreau,Louis,,,,2025-10-15,09:46,finalisation,passe_autre_activite
OBS,302,Masson,Rayan,,,,2025-10-15,09:08,tutorat,explique_camarade
OBS,302,Masson,Rayan,,,,2025-10-15,09:10,participation,participe_spontanement
OBS,302,Masson,Rayan,,,,2025-10-15,09:12,ressources,sollicite_apres_cherche
OBS,302,Masson,Rayan,,,,2025-10-15,09:14,attention,concentre
OBS,302,Chevalier,Gabriel,,,,2025-10-15,09:01,tutorat,explique_camarade
OBS,302,Chevalier,Gabriel,,,,2025-10-15,09:03,participation,repond_si_sollicite
OBS,302,Chevalier,Gabriel,,,,2025-10-15,09:05,entree,demarre_relance
OBS,302,Chevalier,Gabriel,,,,2025-10-15,09:07,difficulte,cherche_seul
OBS,302,Chevalier,Gabriel,,,,2025-10-15,09:09,finalisation,activite_terminee
SESSION,302,demo_302_202511030900,1762156800000,1762160100000
OBS,302,Perrin,Simon,,,,2025-11-03,09:11,tutorat,aide_si_sollicite
OBS,302,Perrin,Simon,,,,2025-11-03,09:13,participation,repond_si_sollicite
OBS,302,Perrin,Simon,,,,2025-11-03,09:15,difficulte,utilise_coup_de_pouce
OBS,302,Perrin,Simon,,,,2025-11-03,09:17,ressources,utilise_document_r
OBS,302,Perrin,Simon,,,,2025-11-03,09:19,finalisation,corrige_erreur
OBS,302,Gauthier,Adam,,,,2025-11-03,09:27,tutorat,explique_camarade
OBS,302,Gauthier,Adam,,,,2025-11-03,09:29,participation,repond_si_sollicite
OBS,302,Gauthier,Adam,,,,2025-11-03,09:31,entree,demarre_relance
OBS,302,Gauthier,Adam,,,,2025-11-03,09:33,ressources,sollicite_immediat
OBS,302,Vincent,Lucie,,,,2025-11-03,09:22,tutorat,aide_si_sollicite
OBS,302,Vincent,Lucie,,,,2025-11-03,09:24,participation,repond_si_sollicite
OBS,302,Vincent,Lucie,,,,2025-11-03,09:26,difficulte,attend_d
OBS,302,Vincent,Lucie,,,,2025-11-03,09:28,entree,demarre_relance
OBS,302,Fournier,Louise,,,,2025-11-03,09:25,tutorat,refuse_aider
OBS,302,Fournier,Louise,,,,2025-11-03,09:27,participation,ne_participe_pas
OBS,302,Fournier,Louise,,,,2025-11-03,09:29,difficulte,copie_camarade
OBS,302,Fournier,Louise,,,,2025-11-03,09:31,finalisation,recopie_correction
OBS,302,Fournier,Louise,,,,2025-11-03,09:33,ressources,attend_correction
OBS,302,Muller,Lea,,,,2025-11-03,09:24,tutorat,explique_camarade
OBS,302,Muller,Lea,,,,2025-11-03,09:26,participation,repond_si_sollicite
OBS,302,Muller,Lea,,,,2025-11-03,09:28,difficulte,demande_aide_pertinente
OBS,302,Muller,Lea,,,,2025-11-03,09:30,entree,demarre_immediat
OBS,302,Boyer,Iris,,,,2025-11-03,09:36,tutorat,donne_reponse_directe
OBS,302,Boyer,Iris,,,,2025-11-03,09:38,participation,ne_participe_pas
OBS,302,Boyer,Iris,,,,2025-11-03,09:40,attention,perturbe_camarade
OBS,302,Boyer,Iris,,,,2025-11-03,09:42,difficulte,copie_camarade
OBS,302,Boyer,Iris,,,,2025-11-03,09:44,entree,ne_demarre_pas
OBS,302,Bertrand,Liam,,,,2025-11-03,09:43,tutorat,aide_si_sollicite
OBS,302,Bertrand,Liam,,,,2025-11-03,09:45,participation,repond_si_insiste
OBS,302,Bertrand,Liam,,,,2025-11-03,09:47,ressources,attend_professeur
OBS,302,Bertrand,Liam,,,,2025-11-03,09:49,finalisation,activite_incomplete
OBS,302,Bertrand,Liam,,,,2025-11-03,09:51,difficulte,attend_d
OBS,302,Lambert,Maya,,,,2025-11-03,09:39,tutorat,donne_reponse_directe
OBS,302,Lambert,Maya,,,,2025-11-03,09:41,participation,repond_si_insiste
OBS,302,Lambert,Maya,,,,2025-11-03,09:43,attention,bavarde_travail
OBS,302,Lambert,Maya,,,,2025-11-03,09:45,difficulte,observe_camarade
OBS,302,Lambert,Maya,,,,2025-11-03,09:47,ressources,sollicite_immediat
OBS,302,Guerin,Lola,,,,2025-11-03,09:05,tutorat,aide_si_sollicite
OBS,302,Guerin,Lola,,,,2025-11-03,09:07,participation,repond_si_sollicite
OBS,302,Guerin,Lola,,,,2025-11-03,09:09,finalisation,activite_incomplete
OBS,302,Guerin,Lola,,,,2025-11-03,09:11,ressources,utilise_document_r
OBS,302,Guerin,Lola,,,,2025-11-03,09:13,attention,distrait_momentanement
OBS,302,Renard,Rose,,,,2025-11-03,09:04,tutorat,donne_reponse_directe
OBS,302,Renard,Rose,,,,2025-11-03,09:06,participation,repond_si_insiste
OBS,302,Renard,Rose,,,,2025-11-03,09:08,finalisation,passe_autre_activite
OBS,302,Renard,Rose,,,,2025-11-03,09:10,entree,attend_sans_commencer
OBS,302,Renard,Rose,,,,2025-11-03,09:12,attention,bavarde_travail
OBS,302,Fontaine,Axel,,,,2025-11-03,09:35,tutorat,refuse_aider
OBS,302,Fontaine,Axel,,,,2025-11-03,09:37,participation,ne_participe_pas
OBS,302,Fontaine,Axel,,,,2025-11-03,09:39,ressources,attend_professeur
OBS,302,Fontaine,Axel,,,,2025-11-03,09:41,finalisation,recopie_correction
OBS,302,Sanchez,Rafael,,,,2025-11-03,09:46,tutorat,refuse_aider
OBS,302,Sanchez,Rafael,,,,2025-11-03,09:48,participation,ne_participe_pas
OBS,302,Sanchez,Rafael,,,,2025-11-03,09:50,difficulte,copie_camarade
OBS,302,Sanchez,Rafael,,,,2025-11-03,09:52,finalisation,activite_incomplete
OBS,302,Sanchez,Rafael,,,,2025-11-03,09:53,entree,ne_demarre_pas
OBS,302,Blanc,Eliott,,,,2025-11-03,09:48,tutorat,explique_camarade
OBS,302,Blanc,Eliott,,,,2025-11-03,09:50,participation,participe_spontanement
OBS,302,Blanc,Eliott,,,,2025-11-03,09:52,ressources,attend_professeur
OBS,302,Blanc,Eliott,,,,2025-11-03,09:53,finalisation,corrige_erreur
OBS,302,Dubois,Nathan,,,,2025-11-03,09:39,tutorat,donne_reponse_directe
OBS,302,Dubois,Nathan,,,,2025-11-03,09:41,participation,participe_spontanement
OBS,302,Dubois,Nathan,,,,2025-11-03,09:43,difficulte,utilise_coup_de_pouce
OBS,302,Mercier,Zoe,,,,2025-11-03,09:28,tutorat,donne_reponse_directe
OBS,302,Mercier,Zoe,,,,2025-11-03,09:30,participation,repond_si_insiste
OBS,302,Mercier,Zoe,,,,2025-11-03,09:32,difficulte,attend_d
OBS,302,Mercier,Zoe,,,,2025-11-03,09:34,ressources,attend_professeur
OBS,302,Aubert,Ines,,,,2025-11-03,09:03,tutorat,aide_si_sollicite
OBS,302,Aubert,Ines,,,,2025-11-03,09:05,participation,repond_si_sollicite
OBS,302,Aubert,Ines,,,,2025-11-03,09:07,difficulte,utilise_document_d
OBS,302,Aubert,Ines,,,,2025-11-03,09:09,ressources,sollicite_apres_cherche
OBS,302,Dupont,Victor,,,,2025-11-03,09:27,tutorat,aide_si_sollicite
OBS,302,Dupont,Victor,,,,2025-11-03,09:29,participation,repond_si_insiste
OBS,302,Dupont,Victor,,,,2025-11-03,09:31,ressources,attend_professeur
OBS,302,Dupont,Victor,,,,2025-11-03,09:33,attention,bavarde_travail
OBS,302,Dupont,Victor,,,,2025-11-03,09:35,difficulte,utilise_document_d
OBS,302,Nicolas,Adam,,,,2025-11-03,09:01,tutorat,donne_reponse_directe
OBS,302,Nicolas,Adam,,,,2025-11-03,09:03,participation,repond_si_insiste
OBS,302,Nicolas,Adam,,,,2025-11-03,09:05,attention,bavarde_travail
OBS,302,Nicolas,Adam,,,,2025-11-03,09:07,entree,demarre_relance
OBS,302,Laurent,Nina,,,,2025-11-03,09:47,tutorat,aide_si_sollicite
OBS,302,Laurent,Nina,,,,2025-11-03,09:49,participation,repond_si_insiste
OBS,302,Laurent,Nina,,,,2025-11-03,09:51,difficulte,observe_camarade
OBS,302,Laurent,Nina,,,,2025-11-03,09:53,ressources,sollicite_immediat
OBS,302,Meunier,Jade,,,,2025-11-03,09:43,tutorat,explique_camarade
OBS,302,Meunier,Jade,,,,2025-11-03,09:45,participation,repond_si_sollicite
OBS,302,Meunier,Jade,,,,2025-11-03,09:47,finalisation,passe_autre_activite
OBS,302,Meunier,Jade,,,,2025-11-03,09:49,entree,demarre_relance
OBS,302,Marchand,Eliott,,,,2025-11-03,09:10,tutorat,aide_si_sollicite
OBS,302,Marchand,Eliott,,,,2025-11-03,09:12,participation,participe_spontanement
OBS,302,Marchand,Eliott,,,,2025-11-03,09:14,entree,demarre_relance
OBS,302,Marchand,Eliott,,,,2025-11-03,09:16,difficulte,attend_d
OBS,302,Masson,Rayan,,,,2025-11-03,09:38,tutorat,explique_camarade
OBS,302,Masson,Rayan,,,,2025-11-03,09:40,participation,participe_spontanement
OBS,302,Masson,Rayan,,,,2025-11-03,09:42,finalisation,corrige_erreur
OBS,302,Masson,Rayan,,,,2025-11-03,09:44,ressources,sollicite_apres_cherche
