type,classe,nom,prenom,naissance,sexe,statut,date,heure,categorie,fait
OBS,402,Perrin,Ines,,,,2025-10-08,09:19,participation,repond_si_insiste
OBS,402,Perrin,Ines,,,,2025-10-08,09:21,attention,distrait_momentanement
OBS,402,Perrin,Ines,,,,2025-10-08,09:23,finalisation,activite_incomplete
OBS,402,Sanchez,Iris,,,,2025-10-08,09:25,tutorat,explique_camarade
OBS,402,Sanchez,Iris,,,,2025-10-08,09:27,participation,participe_spontanement
OBS,402,Sanchez,Iris,,,,2025-10-08,09:29,attention,reconcentre_seul
OBS,402,Sanchez,Iris,,,,2025-10-08,09:31,entree,demarre_immediat
OBS,402,Muller,Louise,,,,2025-10-08,09:10,tutorat,refuse_aider
OBS,402,Muller,Louise,,,,2025-10-08,09:12,participation,ne_participe_pas
OBS,402,Muller,Louise,,,,2025-10-08,09:14,difficulte,copie_correction
OBS,402,Muller,Louise,,,,2025-10-08,09:16,entree,ne_demarre_pas
OBS,402,Muller,Louise,,,,2025-10-08,09:18,finalisation,recopie_correction
OBS,402,Lemoine,Louis,,,,2025-10-08,09:44,tutorat,refuse_aider
OBS,402,Lemoine,Louis,,,,2025-10-08,09:46,participation,ne_participe_pas
OBS,402,Lemoine,Louis,,,,2025-10-08,09:48,ressources,attend_correction
OBS,402,Lemoine,Louis,,,,2025-10-08,09:50,difficulte,copie_correction
OBS,402,Lemoine,Louis,,,,2025-10-08,09:52,finalisation,recopie_correction
SESSION,402,demo_402_202510130900,1760338800000,1760342100000
OBS,402,Andre,Nolan,,,,2025-10-13,09:23,tutorat,refuse_aider
OBS,402,Andre,Nolan,,,,2025-10-13,09:25,participation,ne_participe_pas
OBS,402,Andre,Nolan,,,,2025-10-13,09:27,difficulte,copie_correction
OBS,402,Andre,Nolan,,,,2025-10-13,09:29,ressources,attend_correction
OBS,402,Andre,Nolan,,,,2025-10-13,09:31,attention,perturbe_camarade
OBS,402,Robert,Elsa,,,,2025-10-13,09:10,tutorat,aide_si_sollicite
OBS,402,Robert,Elsa,,,,2025-10-13,09:12,participation,repond_si_sollicite
OBS,402,Robert,Elsa,,,,2025-10-13,09:14,entree,demarre_relance
OBS,402,Robert,Elsa,,,,2025-10-13,09:16,ressources,sollicite_immediat
OBS,402,Renard,Milo,,,,2025-10-13,09:28,tutorat,refuse_aider
OBS,402,Renard,Milo,,,,2025-10-13,09:30,participation,repond_si_insiste
OBS,402,Renard,Milo,,,,2025-10-13,09:32,ressources,attend_correction
OBS,402,Renard,Milo,,,,2025-10-13,09:34,finalisation,activite_incomplete
OBS,402,Renard,Milo,,,,2025-10-13,09:36,entree,ne_demarre_pas
OBS,402,Denis,Emma,,,,2025-10-13,09:19,tutorat,donne_reponse_directe
OBS,402,Denis,Emma,,,,2025-10-13,09:21,participation,repond_si_insiste
OBS,402,Denis,Emma,,,,2025-10-13,09:23,attention,bavarde_travail
OBS,402,Denis,Emma,,,,2025-10-13,09:25,entree,attend_sans_commencer
OBS,402,Dupont,Chloe,,,,2025-10-13,09:09,tutorat,aide_si_sollicite
OBS,402,Dupont,Chloe,,,,2025-10-13,09:11,participation,repond_si_insiste
OBS,402,Dupont,Chloe,,,,2025-10-13,09:13,attention,distrait_momentanement
OBS,402,Dupont,Chloe,,,,2025-10-13,09:15,finalisation,activite_incomplete
OBS,402,Dupont,Chloe,,,,2025-10-13,09:17,ressources,sollicite_immediat
OBS,402,Marchand,Adam,,,,2025-10-13,09:46,tutorat,aide_si_sollicite
OBS,402,Marchand,Adam,,,,2025-10-13,09:48,participation,repond_si_sollicite
OBS,402,Marchand,Adam,,,,2025-10-13,09:50,attention,bavarde_travail
OBS,402,Marchand,Adam,,,,2025-10-13,09:52,entree,demarre_relance
OBS,402,Lefebvre,Lea,,,,2025-10-13,09:09,tutorat,aide_si_sollicite
OBS,402,Lefebvre,Lea,,,,2025-10-13,09:11,participation,repond_si_insiste
OBS,402,Lefebvre,Lea,,,,2025-10-13,09:13,finalisation,passe_autre_activite
OBS,402,Lefebvre,Lea,,,,2025-10-13,09:15,difficulte,attend_d
OBS,402,Lefebvre,Lea,,,,2025-10-13,09:17,ressources,sollicite_immediat
OBS,402,Guerin,Malo,,,,2025-10-13,09:31,tutorat,donne_reponse_directe
OBS,402,Guerin,Malo,,,,2025-10-13,09:33,participation,ne_participe_pas
OBS,402,Guerin,Malo,,,,2025-10-13,09:35,entree,attend_sans_commencer
OBS,402,Guerin,Malo,,,,2025-10-13,09:37,ressources,attend_correction
OBS,402,Dumas,Yanis,,,,2025-10-13,09:38,tutorat,aide_si_sollicite
OBS,402,Dumas,Yanis,,,,2025-10-13,09:40,participation,repond_si_sollicite
OBS,402,Dumas,Yanis,,,,2025-10-13,09:42,entree,demarre_immediat
OBS,402,Dumas,Yanis,,,,2025-10-13,09:44,attention,bavarde_travail
OBS,402,Dumas,Yanis,,,,2025-10-13,09:46,difficulte,attend_d
OBS,402,Garcia,Enzo,,,,2025-10-13,09:45,tutorat,aide_si_sollicite
OBS,402,Garcia,Enzo,,,,2025-10-13,09:47,participation,repond_si_sollicite
OBS,402,Garcia,Enzo,,,,2025-10-13,09:49,entree,attend_sans_commencer
OBS,402,Garcia,Enzo,,,,2025-10-13,09:51,ressources,utilise_document_r
OBS,402,Garcia,Enzo,,,,2025-10-13,09:53,difficulte,attend_d
OBS,402,Laurent,Lina,,,,2025-10-13,09:07,tutorat,donne_reponse_directe
OBS,402,Laurent,Lina,,,,2025-10-13,09:09,participation,ne_participe_pas
OBS,402,Laurent,Lina,,,,2025-10-13,09:11,entree,attend_sans_commencer
OBS,402,Laurent,Lina,,,,2025-10-13,09:13,difficulte,copie_camarade
OBS,402,Dubois,Timeo,,,,2025-10-13,09:11,tutorat,refuse_aider
OBS,402,Dubois,Timeo,,,,2025-10-13,09:13,participation,ne_participe_pas
OBS,402,Dubois,Timeo,,,,2025-10-13,09:15,difficulte,copie_correction
OBS,402,Dubois,Timeo,,,,2025-10-13,09:17,ressources,attend_correction
OBS,402,Vincent,Lucie,,,,2025-10-13,09:32,tutorat,aide_si_sollicite
OBS,402,Vincent,Lucie,,,,2025-10-13,09:34,participation,repond_si_insiste
OBS,402,Vincent,Lucie,,,,2025-10-13,09:36,attention,bavarde_travail
OBS,402,Vincent,Lucie,,,,2025-10-13,09:38,ressources,attend_professeur
OBS,402,Blanc,Rafael,,,,2025-10-13,09:01,tutorat,aide_si_sollicite
OBS,402,Blanc,Rafael,,,,2025-10-13,09:03,participation,repond_si_sollicite
OBS,402,Blanc,Rafael,,,,2025-10-13,09:05,entree,demarre_relance
OBS,402,Blanc,Rafael,,,,2025-10-13,09:07,attention,distrait_momentanement
OBS,402,Blanc,Rafael,,,,2025-10-13,09:09,ressources,utilise_document_r
OBS,402,Mercier,Chloe,,,,2025-10-13,09:15,tutorat,aide_si_sollicite
OBS,402,Mercier,Chloe,,,,2025-10-13,09:17,participation,repond_si_sollicite
OBS,402,Mercier,Chloe,,,,2025-10-13,09:19,difficulte,attend_d
OBS,402,Mercier,Chloe,,,,2025-10-13,09:21,entree,attend_sans_commencer
OBS,402,Richard,Rayan,,,,2025-10-13,09:10,tutorat,donne_reponse_directe
OBS,402,Richard,Rayan,,,,2025-10-13,09:12,participation,repond_si_sollicite
OBS,402,Richard,Rayan,,,,2025-10-13,09:14,finalisation,verifie_travail
OBS,402,Richard,Rayan,,,,2025-10-13,09:16,attention,distrait_momentanement
OBS,402,Bernard,Timeo,,,,2025-10-13,09:21,tutorat,aide_si_sollicite
OBS,402,Bernard,Timeo,,,,2025-10-13,09:23,participation,repond_si_insiste
OBS,402,Bernard,Timeo,,,,2025-10-13,09:25,attention,distrait_momentanement
OBS,402,Bernard,Timeo,,,,2025-10-13,09:27,difficulte,attend_d
OBS,402,Fournier,Milo,,,,2025-10-13,09:23,tutorat,refuse_aider
OBS,402,Fournier,Milo,,,,2025-10-13,09:25,participation,ne_participe_pas
OBS,402,Fournier,Milo,,,,2025-10-13,09:27,finalisation,recopie_correction
OBS,402,Fournier,Milo,,,,2025-10-13,09:29,entree,ne_demarre_pas
OBS,402,Fournier,Milo,,,,2025-10-13,09:31,ressources,attend_correction
OBS,402,Michel,Agathe,,,,2025-10-13,09:16,tutorat,refuse_aider
OBS,402,Michel,Agathe,,,,2025-10-13,09:18,participation,ne_participe_pas
OBS,402,Michel,Agathe,,,,2025-10-13,09:20,entree,ne_demarre_pas
OBS,402,Michel,Agathe,,,,2025-10-13,09:22,difficulte,copie_correction
OBS,402,Bertrand,Agathe,,,,2025-10-13,09:15,tutorat,donne_reponse_directe
OBS,402,Bertrand,Agathe,,,,2025-10-13,09:17,participation,repond_si_insiste
OBS,402,Bertrand,Agathe,,,,2025-10-13,09:19,finalisation,corrige_erreur
OBS,402,Sanchez,Iris,,,,2025-10-13,09:21,tutorat,explique_camarade
OBS,402,Sanchez,Iris,,,,2025-10-13,09:23,participation,participe_spontanement
OBS,402,Sanchez,Iris,,,,2025-10-13,09:25,difficulte,utilise_coup_de_pouce
OBS,402,Sanchez,Iris,,,,2025-10-13,09:27,attention,reconcentre_seul
OBS,402,Sanchez,Iris,,,,2025-10-13,09:29,finalisation,verifie_travail
OBS,402,Muller,Louise,,,,2025-10-13,09:46,tutorat,refuse_aider
OBS,402,Muller,Louise,,,,2025-10-13,09:48,participation,ne_participe_pas
OBS,402,Muller,Louise,,,,2025-10-13,09:50,finalisation,recopie_correction
OBS,402,Muller,Louise,,,,2025-10-13,09:52,entree,ne_demarre_pas
OBS,402,Muller,Louise,,,,2025-10-13,09:53,attention,perturbe_camarade
OBS,402,Girard,Rafael,,,,2025-10-13,09:18,tutorat,donne_reponse_directe
OBS,402,Girard,Rafael,,,,2025-10-13,09:20,participation,repond_si_sollicite
OBS,402,Girard,Rafael,,,,2025-10-13,09:22,entree,attend_sans_commencer
OBS,402,Girard,Rafael,,,,2025-10-13,09:24,finalisation,activite_incomplete
OBS,402,Girard,Rafael,,,,2025-10-13,09:26,difficulte,attend_d
SESSION,402,demo_402_202510160900,1760598000000,1760601300000
OBS,402,Moreau,Ines,,,,2025-10-16,09:36,tutorat,aide_si_sollicite
OBS,402,Moreau,Ines,,,,2025-10-16,09:38,participation,repond_si_insiste
OBS,402,Moreau,Ines,,,,2025-10-16,09:40,difficulte,observe_camarade
OBS,402,Moreau,Ines,,,,2025-10-16,09:42,attention,distrait_momentanement
OBS,402,Moreau,Ines,,,,2025-10-16,09:44,entree,attend_sans_commencer
OBS,402,Andre,Nolan,,,,2025-10-16,09:40,tutorat,refuse_aider
OBS,402,Andre,Nolan,,,,2025-10-16,09:42,participation,ne_participe_pas
OBS,402,Andre,Nolan,,,,2025-10-16,09:44,finalisation,recopie_correction
OBS,402,Andre,Nolan,,,,2025-10-16,09:46,entree,ne_demarre_pas
OBS,402,Robert,Elsa,,,,2025-10-16,09:46,tutorat,explique_camarade
OBS,402,Robert,Elsa,,,,2025-10-16,09:48,participation,participe_spontanement
OBS,402,Robert,Elsa,,,,2025-10-16,09:50,difficulte,utilise_document_d
OBS,402,Robert,Elsa,,,,2025-10-16,09:52,finalisation,verifie_travail
OBS,402,Renard,Milo,,,,2025-10-16,09:32,tutorat,refuse_aider
OBS,402,Renard,Milo,,,,2025-10-16,09:34,participation,ne_participe_pas
OBS,402,Renard,Milo,,,,2025-10-16,09:36,entree,ne_demarre_pas
OBS,402,Renard,Milo,,,,2025-10-16,09:38,attention,perturbe_camarade
OBS,402,Denis,Emma,,,,2025-10-16,09:20,tutorat,donne_reponse_directe
OBS,402,Denis,Emma,,,,2025-10-16,09:22,participation,ne_participe_pas
OBS,402,Denis,Emma,,,,2025-10-16,09:24,difficulte,attend_d
OBS,402,Denis,Emma,,,,2025-10-16,09:26,entree,attend_sans_commencer
OBS,402,Marchand,Adam,,,,2025-10-16,09:43,tutorat,donne_reponse_directe
OBS,402,Marchand,Adam,,,,2025-10-16,09:45,participation,repond_si_sollicite
OBS,402,Marchand,Adam,,,,2025-10-16,09:47,ressources,sollicite_immediat
OBS,402,Marchand,Adam,,,,2025-10-16,09:49,attention,distrait_momentanement
OBS,402,Marchand,Adam,,,,2025-10-16,09:51,difficulte,observe_camarade
OBS,402,Guerin,Malo,,,,2025-10-16,09:33,tutorat,donne_reponse_directe
OBS,402,Guerin,Malo,,,,2025-10-16,09:35,participation,ne_participe_pas
OBS,402,Guerin,Malo,,,,2025-10-16,09:37,attention,bavarde_travail
OBS,402,Guerin,Malo,,,,2025-10-16,09:39,difficulte,copie_correction
OBS,402,Guerin,Malo,,,,2025-10-16,09:41,ressources,attend_correction
OBS,402,Dumas,Yanis,,,,2025-10-16,09:15,tutorat,donne_reponse_directe
OBS,402,Dumas,Yanis,,,,2025-10-16,09:17,participation,repond_si_sollicite
OBS,402,Dumas,Yanis,,,,2025-10-16,09:19,finalisation,activite_incomplete
OBS,402,Dumas,Yanis,,,,2025-10-16,09:21,ressources,sollicite_immediat
OBS,402,Dumas,Yanis,,,,2025-10-16,09:23,difficulte,utilise_document_d
OBS,402,Garcia,Enzo,,,,2025-10-16,09:33,tutorat,aide_si_sollicite
OBS,402,Garcia,Enzo,,,,2025-10-16,09:35,participation,repond_si_sollicite
OBS,402,Garcia,Enzo,,,,2025-10-16,09:37,difficulte,cherche_seul
OBS,402,Garcia,Enzo,,,,2025-10-16,09:39,entree,demarre_relance
OBS,402,Laurent,Lina,,,,2025-10-16,09:07,tutorat,donne_reponse_directe
OBS,402,Laurent,Lina,,,,2025-10-16,09:09,participation,repond_si_sollicite
OBS,402,Laurent,Lina,,,,2025-10-16,09:11,difficulte,attend_d
OBS,402,Laurent,Lina,,,,2025-10-16,09:13,attention,distrait_momentanement
OBS,402,Laurent,Lina,,,,2025-10-16,09:15,ressources,attend_professeur
OBS,402,Vincent,Lucie,,,,2025-10-16,09:41,tutorat,aide_si_sollicite
OBS,402,Vincent,Lucie,,,,2025-10-16,09:43,participation,repond_si_sollicite
OBS,402,Vincent,Lucie,,,,2025-10-16,09:45,attention,reconcentre_seul
OBS,402,Vincent,Lucie,,,,2025-10-16,09:47,entree,demarre_relance
OBS,402,Blanc,Rafael,,,,2025-10-16,09:32,tutorat,aide_si_sollicite
OBS,402,Blanc,Rafael,,,,2025-10-16,09:34,participation,repond_si_sollicite
OBS,402,Blanc,Rafael,,,,2025-10-16,09:36,finalisation,activite_terminee
OBS,402,Blanc,Rafael,,,,2025-10-16,09:38,entree,attend_sans_commencer
OBS,402,Mercier,Chloe,,,,2025-10-16,09:24,tutorat,aide_si_sollicite
OBS,402,Mercier,Chloe,,,,2025-10-16,09:26,participation,repond_si_sollicite
OBS,402,Mercier,Chloe,,,,2025-10-16,09:28,attention,distrait_momentanement
OBS,402,Mercier,Chloe,,,,2025-10-16,09:30,ressources,attend_professeur
OBS,402,Mercier,Chloe,,,,2025-10-16,09:32,entree,demarre_relance
OBS,402,Richard,Rayan,,,,2025-10-16,09:04,tutorat,aide_si_sollicite
OBS,402,Richard,Rayan,,,,2025-10-16,09:06,participation,repond_si_sollicite
OBS,402,Richard,Rayan,,,,2025-10-16,09:08,attention,concentre
OBS,402,Richard,Rayan,,,,2025-10-16,09:10,entree,demarre_relance
OBS,402,Bernard,Timeo,,,,2025-10-16,09:48,tutorat,explique_camarade
OBS,402,Bernard,Timeo,,,,2025-10-16,09:50,participation,repond_si_sollicite
OBS,402,Bernard,Timeo,,,,2025-10-16,09:52,ressources,utilise_document_r
OBS,402,Bernard,Timeo,,,,2025-10-16,09:53,attention,bavarde_travail
OBS,402,Fournier,Milo,,,,2025-10-16,09:27,tutorat,refuse_aider
OBS,402,Fournier,Milo,,,,2025-10-16,09:29,participation,ne_participe_pas
OBS,402,Fournier,Milo,,,,2025-10-16,09:31,attention,perturbe_camarade
OBS,402,Fournier,Milo,,,,2025-10-16,09:33,difficulte,copie_camarade
OBS,402,Fournier,Milo,,,,2025-10-16,09:35,ressources,attend_correction
OBS,402,Roux,Nina,,,,2025-10-16,09:28,tutorat,aide_si_sollicite
OBS,402,Roux,Nina,,,,2025-10-16,09:30,participation,repond_si_sollicite
OBS,402,Roux,Nina,,,,2025-10-16,09:32,difficulte,observe_camarade
OBS,402,Roux,Nina,,,,2025-10-16,09:34,entree,demarre_relance
OBS,402,Roux,Nina,,,,2025-10-16,09:36,attention,distrait_momentanement
OBS,402,David,Adam,,,,2025-10-16,09:06,tutorat,aide_si_sollicite
OBS,402,David,Adam,,,,2025-10-16,09:08,participation,repond_si_sollicite
OBS,402,David,Adam,,,,2025-10-16,09:10,ressources,sollicite_apres_cherche
OBS,402,David,Adam,,,,2025-10-16,09:12,difficulte,demande_aide_pertinente
OBS,402,David,Adam,,,,2025-10-16,09:14,entree,demarre_relance
OBS,402,Michel,Agathe,,,,2025-10-16,09:25,tutorat,aide_si_sollicite
OBS,402,Michel,Agathe,,,,2025-10-16,09:27,participation,repond_si_insiste
OBS,402,Michel,Agathe,,,,2025-10-16,09:29,entree,attend_sans_commencer
OBS,402,Michel,Agathe,,,,2025-10-16,09:31,ressources,attend_correction
OBS,402,Michel,Agathe,,,,2025-10-16,09:33,attention,revasse
OBS,402,Perrin,Ines,,,,2025-10-16,09:40,tutorat,refuse_aider
OBS,402,Perrin,Ines,,,,2025-10-16,09:42,participation,repond_si_sollicite
OBS,402,Perrin,Ines,,,,2025-10-16,09:44,entree,attend_sans_commencer
OBS,402,Perrin,Ines,,,,2025-10-16,09:46,finalisation,recopie_correction
OBS,402,Sanchez,Iris,,,,2025-10-16,09:07,tutorat,explique_camarade
OBS,402,Sanchez,Iris,,,,2025-10-16,09:09,participation,participe_spontanement
OBS,402,Sanchez,Iris,,,,2025-10-16,09:11,finalisation,activite_terminee
OBS,402,Sanchez,Iris,,,,2025-10-16,09:13,entree,demarre_immediat
OBS,402,Sanchez,Iris,,,,2025-10-16,09:15,difficulte,utilise_document_d
SESSION,402,demo_402_202511040900,1762243200000,1762246500000
OBS,402,Moreau,Ines,,,,2025-11-04,09:30,tutorat,donne_reponse_directe
OBS,402,Moreau,Ines,,,,2025-11-04,09:32,participation,repond_si_sollicite
OBS,402,Moreau,Ines,,,,2025-11-04,09:34,ressources,utilise_aides_activite
OBS,402,Moreau,Ines,,,,2025-11-04,09:36,finalisation,passe_autre_activite
OBS,402,Andre,Nolan,,,,2025-11-04,09:15,tutorat,donne_reponse_directe
OBS,402,Andre,Nolan,,,,2025-11-04,09:17,participation,ne_participe_pas
OBS,402,Andre,Nolan,,,,2025-11-04,09:19,attention,distrait_momentanement
OBS,402,Andre,Nolan,,,,2025-11-04,09:21,ressources,attend_professeur
OBS,402,Andre,Nolan,,,,2025-11-04,09:23,finalisation,recopie_correction
OBS,402,Robert,Elsa,,,,2025-11-04,09:25,tutorat,aide_si_sollicite
OBS,402,Robert,Elsa,,,,2025-11-04,09:27,participation,repond_si_sollicite
OBS,402,Robert,Elsa,,,,2025-11-04,09:29,ressources,echange_camarade
OBS,402,Robert,Elsa,,,,2025-11-04,09:31,finalisation,activite_terminee
OBS,402,Renard,Milo,,,,2025-11-04,09:08,tutorat,refuse_aider
OBS,402,Renard,Milo,,,,2025-11-04,09:10,participation,ne_participe_pas
OBS,402,Renard,Milo,,,,2025-11-04,09:12,ressources,attend_correction
OBS,402,Renard,Milo,,,,2025-11-04,09:14,entree,ne_demarre_pas
OBS,402,Dupont,Chloe,,,,2025-11-04,09:29,tutorat,donne_reponse_directe
OBS,402,Dupont,Chloe,,,,2025-11-04,09:31,participation,repond_si_sollicite
OBS,402,Dupont,Chloe,,,,2025-11-04,09:33,attention,bavarde_travail
OBS,402,Dupont,Chloe,,,,2025-11-04,09:35,entree,demarre_relance
OBS,402,Marchand,Adam,,,,2025-11-04,09:32,tutorat,aide_si_sollicite
OBS,402,Marchand,Adam,,,,2025-11-04,09:34,participation,repond_si_sollicite
OBS,402,Marchand,Adam,,,,2025-11-04,09:36,finalisation,verifie_travail
OBS,402,Marchand,Adam,,,,2025-11-04,09:38,attention,bavarde_travail
OBS,402,Marchand,Adam,,,,2025-11-04,09:40,entree,demarre_relance
OBS,402,Lefebvre,Lea,,,,2025-11-04,09:44,tutorat,aide_si_sollicite
OBS,402,Lefebvre,Lea,,,,2025-11-04,09:46,participation,repond_si_sollicite
OBS,402,Lefebvre,Lea,,,,2025-11-04,09:48,ressources,attend_professeur
OBS,402,Lefebvre,Lea,,,,2025-11-04,09:50,entree,attend_sans_commencer
OBS,402,Lefebvre,Lea,,,,2025-11-04,09:52,finalisation,corrige_erreur
OBS,402,Guerin,Malo,,,,2025-11-04,09:06,tutorat,refuse_aider
OBS,402,Guerin,Malo,,,,2025-11-04,09:08,participation,repond_si_insiste
OBS,402,Guerin,Malo,,,,2025-11-04,09:10,finalisation,passe_autre_activite
OBS,402,Guerin,Malo,,,,2025-11-04,09:12,attention,perturbe_camarade
OBS,402,Dumas,Yanis,,,,2025-11-04,09:22,tutorat,donne_reponse_directe
OBS,402,Dumas,Yanis,,,,2025-11-04,09:24,participation,repond_si_sollicite
OBS,402,Dumas,Yanis,,,,2025-11-04,09:26,ressources,attend_professeur
OBS,402,Dumas,Yanis,,,,2025-11-04,09:28,entree,attend_sans_commencer
OBS,402,Garcia,Enzo,,,,2025-11-04,09:20,tutorat,explique_camarade
OBS,402,Garcia,Enzo,,,,2025-11-04,09:22,participation,repond_si_sollicite
OBS,402,Garcia,Enzo,,,,2025-11-04,09:24,difficulte,cherche_seul
OBS,402,Garcia,Enzo,,,,2025-11-04,09:26,entree,demarre_immediat
OBS,402,Laurent,Lina,,,,2025-11-04,09:45,tutorat,aide_si_sollicite
OBS,402,Laurent,Lina,,,,2025-11-04,09:47,participation,repond_si_sollicite
OBS,402,Laurent,Lina,,,,2025-11-04,09:49,ressources,attend_professeur
OBS,402,Laurent,Lina,,,,2025-11-04,09:51,attention,distrait_momentanement
OBS,402,Dubois,Timeo,,,,2025-11-04,09:23,tutorat,refuse_aider
OBS,402,Dubois,Timeo,,,,2025-11-04,09:25,participation,ne_participe_pas
OBS,402,Dubois,Timeo,,,,2025-11-04,09:27,finalisation,passe_autre_activite
OBS,402,Dubois,Timeo,,,,2025-11-04,09:29,difficulte,copie_correction
OBS,402,Dubois,Timeo,,,,2025-11-04,09:31,ressources,attend_correction
OBS,402,Vincent,Lucie,,,,2025-11-04,09:29,tutorat,explique_camarade
OBS,402,Vincent,Lucie,,,,2025-11-04,09:31,participation,participe_spontanement
OBS,402,Vincent,Lucie,,,,2025-11-04,09:33,finalisation,corrige_erreur
OBS,402,Vincent,Lucie,,,,2025-11-04,09:35,difficulte,utilise_document_d
OBS,402,Blanc,Rafael,,,,2025-11-04,09:17,tutorat,explique_camarade
OBS,402,Blanc,Rafael,,,,2025-11-04,09:19,participation,repond_si_sollicite
OBS,402,Blanc,Rafael,,,,2025-11-04,09:21,ressources,sollicite_apres_cherche
OBS,402,Blanc,Rafael,,,,2025-11-04,09:23,entree,demarre_relance
OBS,402,Mercier,Chloe,,,,2025-11-04,09:03,tutorat,aide_si_sollicite
OBS,402,Mercier,Chloe,,,,2025-11-04,09:05,participation,repond_si_sollicite
OBS,402,Mercier,Chloe,,,,2025-11-04,09:07,finalisation,corrige_erreur
OBS,402,Mercier,Chloe,,,,2025-11-04,09:09,ressources,sollicite_immediat
OBS,402,Richard,Rayan,,,,2025-11-04,09:29,tutorat,aide_si_sollicite
OBS,402,Richard,Rayan,,,,2025-11-04,09:31,participation,repond_si_sollicite
OBS,402,Richard,Rayan,,,,2025-11-04,09:33,difficulte,utilise_document_d
OBS,402,Richard,Rayan,,,,2025-11-04,09:35,ressources,sollicite_apres_cherche
OBS,402,Bernard,Timeo,,,,2025-11-04,09:36,tutorat,aide_si_sollicite
OBS,402,Bernard,Timeo,,,,2025-11-04,09:38,participation,repond_si_sollicite
OBS,402,Bernard,Timeo,,,,2025-11-04,09:40,entree,demarre_relance
OBS,402,Bernard,Timeo,,,,2025-11-04,09:42,finalisation,activite_terminee
OBS,402,Bernard,Timeo,,,,2025-11-04,09:44,ressources,utilise_aides_activite
OBS,402,David,Adam,,,,2025-11-04,09:01,tutorat,donne_reponse_directe
OBS,402,David,Adam,,,,2025-11-04,09:03,participation,repond_si_sollicite
OBS,402,David,Adam,,,,2025-11-04,09:05,entree,attend_sans_commencer
OBS,402,David,Adam,,,,2025-11-04,09:07,finalisation,activite_incomplete
OBS,402,David,Adam,,,,2025-11-04,09:09,ressources,sollicite_immediat
OBS,402,Michel,Agathe,,,,2025-11-04,09:14,tutorat,donne_reponse_directe
OBS,402,Michel,Agathe,,,,2025-11-04,09:16,participation,ne_participe_pas
OBS,402,Michel,Agathe,,,,2025-11-04,09:18,entree,attend_sans_commencer
OBS,402,Michel,Agathe,,,,2025-11-04,09:20,ressources,attend_professeur
OBS,402,Michel,Agathe,,,,2025-11-04,09:22,difficulte,attend_d
OBS,402,Perrin,Ines,,,,2025-11-04,09:02,tutorat,aide_si_sollicite
OBS,402,Perrin,Ines,,,,2025-11-04,09:04,participation,repond_si_sollicite
OBS,402,Perrin,Ines,,,,2025-11-04,09:06,ressources,utilise_document_r
OBS,402,Perrin,Ines,,,,2025-11-04,09:08,difficulte,demande_aide_pertinente
OBS,402,Perrin,Ines,,,,2025-11-04,09:10,finalisation,activite_terminee
OBS,402,Sanchez,Iris,,,,2025-11-04,09:42,tutorat,explique_camarade
OBS,402,Sanchez,Iris,,,,2025-11-04,09:44,participation,participe_spontanement
OBS,402,Sanchez,Iris,,,,2025-11-04,09:46,ressources,echange_camarade
OBS,402,Sanchez,Iris,,,,2025-11-04,09:48,difficulte,demande_aide_pertinente
OBS,402,Muller,Louise,,,,2025-11-04,09:07,tutorat,refuse_aider
OBS,402,Muller,Louise,,,,2025-11-04,09:09,participation,ne_participe_pas
OBS,402,Muller,Louise,,,,2025-11-04,09:11,attention,bavarde_travail
OBS,402,Muller,Louise,,,,2025-11-04,09:13,finalisation,recopie_correction
OBS,402,Muller,Louise,,,,2025-11-04,09:15,difficulte,attend_d
OBS,402,Girard,Rafael,,,,2025-11-04,09:01,tutorat,donne_reponse_directe
OBS,402,Girard,Rafael,,,,2025-11-04,09:03,participation,repond_si_sollicite
OBS,402,Girard,Rafael,,,,2025-11-04,09:05,finalisation,activite_incomplete
OBS,402,Girard,Rafael,,,,2025-11-04,09:07,attention,perturbe_camarade
OBS,402,Girard,Rafael,,,,2025-11-04,09:09,difficulte,observe_camarade
OBS,402,Lemoine,Louis,,,,2025-11-04,09:31,tutorat,refuse_aider
OBS,402,Lemoine,Louis,,,,2025-11-04,09:33,participation,repond_si_insiste
OBS,402,Lemoine,Louis,,,,2025-11-04,09:35,finalisation,activite_incomplete
OBS,402,Lemoine,Louis,,,,2025-11-04,09:37,attention,bavarde_hors_sujet
OBS,402,Lemoine,Louis,,,,2025-11-04,09:39,ressources,attend_correction
SESSION,402,demo_402_202511070900,1762502400000,1762505700000
OBS,402,Moreau,Ines,,,,2025-11-07,09:42,tutorat,donne_reponse_directe
OBS,402,Moreau,Ines,,,,2025-11-07,09:44,participation,repond_si_insiste
OBS,402,Moreau,Ines,,,,2025-11-07,09:46,ressources,sollicite_immediat
OBS,402,Moreau,Ines,,,,2025-11-07,09:48,difficulte,copie_camarade
OBS,402,Moreau,Ines,,,,2025-11-07,09:50,finalisation,passe_autre_activite
OBS,402,Andre,Nolan,,,,2025-11-07,09:43,tutorat,refuse_aider
OBS,402,Andre,Nolan,,,,2025-11-07,09:45,participation,ne_participe_pas
OBS,402,Andre,Nolan,,,,2025-11-07,09:47,attention,distrait_momentanement
OBS,402,Andre,Nolan,,,,2025-11-07,09:49,difficulte,copie_correction
OBS,402,Renard,Milo,,,,2025-11-07,09:18,tutorat,refuse_aider
OBS,402,Renard,Milo,,,,2025-11-07,09:20,participation,ne_participe_pas
